key,source
to jump,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
to kill,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to kiss,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to laugh,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to learn,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
to lie down,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to lift,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
to listen,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to lose,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to love,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
to marry,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to melt,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to mix / to stir,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to open,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
to pass by,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to pay,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
to play,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to pray,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to pull,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to push,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to run,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to see,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to sell,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
to shake,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
to shoot,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to sign,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to sing,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
to sit,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to sleep,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to smell,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to smile,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
to speak / to say,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to stand,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to stop,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
to swim,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to taste,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
to teach,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to think,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to throw,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to touch,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to turn,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to wake up,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
to walk,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
to wash,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
to watch,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
to wear,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to win,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
to work,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
to write,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
transportation,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
Tuesday,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
twelve,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
twenty,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
twenty-one,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
twenty-two,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
two,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
ugly,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
up,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
war,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
warm,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
water,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
we,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
weak,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
wedding,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
Wednesday,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
weight,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
wet,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
white,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
wide,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
wine,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
wood,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
yellow,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-G
yes,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
"you [plural, y'all]",Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
you [singular],Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
young,Audio:<br>Google Cloud TTS<br>Voice: nl-NL-Standard-F
