key,source
the brother,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the building,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the bus,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the cake,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the camera,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the camp,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the car,"Picture:<br><a href=""https://pixabay.com/photos/car-engine-wheels-vintage-car-7275386/"">https://pixabay.com/photos/car-engine-wheels-vintage-car-7275386/</a><br><br>Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F"
the card,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the cat,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the ceiling,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the cell phone,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the centimeter,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the chair,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the cheese,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the chicken,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the child,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the church,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the circle,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the city,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the clock,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the clothing,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the club,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the coat,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the color,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the computer,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the consonant,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the contract,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the corn,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the corner,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
"the country (USA, France, etc.)",Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the court,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the cow,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the crowd,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the cup,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the date,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the daughter,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the day,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the direction,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the doctor,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the dog,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the dollar,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the door,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the dot,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the dream,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the dress,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the drug,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the ear,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the east,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the edge,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the egg,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the election,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the engine,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the evening,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the eye,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the face,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the Fall,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the family,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the fan [appliance],Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the fan [person],Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the farm,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the father,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the finger,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the fire,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the fish,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the floor,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the flower,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the foot,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the foot [measurement],Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
