key,source
gray,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the color,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the son,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the daughter,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the mother,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the father,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the parent,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the baby,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the man,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the woman,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the brother,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the sister,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the family,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the grandfather,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the grandmother,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the husband,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the wife,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the king,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the queen,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the president,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the neighbor,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the boy,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the girl,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the child,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the adult,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the human,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the friend,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the victim,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the player,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the fan [person],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the crowd,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the person,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the teacher,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the student,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the lawyer,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the doctor,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the patient,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the waiter,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the secretary,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the priest,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the police,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the army,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the soldier,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the artist,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the author,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the manager,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the reporter,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the actor,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the job,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
religion,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
heaven,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
hell,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
death,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
