key,source
heavy,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
hell,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
high,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
hot,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
I,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
it,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
January,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
juice,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
July,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
June,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
left,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Despina
"light [opposite of ""dark""]",Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
"light [opposite of ""heavy""]",Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
light blue,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
long,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
loose,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
loud,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
low,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
lunch,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
male,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
March,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
marriage,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
material,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
May,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
mean,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
medicine,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
metal,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
milk,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
Monday,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
money,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
murder,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
music,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
narrow,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
nature,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
new,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
nice,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
nine (9),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Despina
nineteen (19),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Despina
ninety (90),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Despina
ninety-one (91),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Despina
ninety-two (92),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Despina
no,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
November,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
nuclear,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
October,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
oil,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
"old [opposite of ""new""]",Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
"old [opposite of ""young""]",Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
one (1),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Despina
"one billion (1,000,000,000)",Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Gacrux
one hundred (100),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Despina
one hundred eleven (111),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Gacrux
one hundred one (101),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Gacrux
one hundred ten (110),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Gacrux
"one hundred thousand (100,000)",Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Gacrux
one hundred two (102),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Gacrux
"one million (1,000,000)",Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Gacrux
one thousand (1000),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Despina
one thousand one (1001),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Despina
orange,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
pain,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
peace,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
pink,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
plastic,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
poison,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
poor,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
prison,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
quiet,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
race [ethnicity],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
race [sport],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
red,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Despina
relationship,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
religion,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
rice,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
rich,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
right,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
sad,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
salt,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
Saturday,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
science,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
second (2nd),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Gacrux
September,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
seven (7),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Despina
seventeen (17),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Gacrux
seventy (70),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Despina
seventy-one (71),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Gacrux
seventy-two (72),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Gacrux
sex [gender],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
sex [the act],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
shallow,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
she,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
"short [opposite of ""long""]",Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
"short [opposite of ""tall""]",Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
sick,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
silver,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
six (6),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Gacrux
sixteen (16),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Despina
sixty (60),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Despina
sixty-one (61),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Despina
sixty-two (62),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Gacrux
slow,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
small / little,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
soft,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
soil/earth [ground],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
space (outer space),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
sport,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
stone,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
straight,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
strong,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
