key,source
hot,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
I,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
it,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
January,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
juice,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
July,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
June,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
left,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
"light [opposite of ""dark""]",Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
"light [opposite of ""heavy""]",Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
light blue,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
long,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
loose,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
loud,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
low,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
lunch,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
male,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
March,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
marriage,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
material,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
May,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
mean,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
medicine,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
metal,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
milk,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
Monday,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
money,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
murder,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
music,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
narrow,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
nature,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
new,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
nice,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
nine (9),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
nineteen (19),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
ninety (90),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
ninety-one (91),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
ninety-two (92),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
no,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
November,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
nuclear,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
October,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
oil,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
"old [opposite of ""new""]",Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
"old [opposite of ""young""]",Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
one (1),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
"one billion (1,000,000,000)",Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
one hundred (100),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
one hundred eleven (111),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
one hundred one (101),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
one hundred ten (110),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
"one hundred thousand (100,000)",Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
one hundred two (102),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
"one million (1,000,000)",Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
one thousand (1000),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
one thousand one (1001),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
orange,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
pain,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
peace,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
pink,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
plastic,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
poison,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
poor,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
prison,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
quiet,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
race [human group],Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
race [sport],Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
red,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
relationship,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
religion,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
rice,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
rich,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
right [direction],Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
sad,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
salt,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
Saturday,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
science,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
second (2nd),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
September,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
seven (7),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
seventeen (17),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
seventy (70),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
seventy-one (71),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
seventy-two (72),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
sex [gender],Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
sex [the act],Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
shallow,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
she,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
"short [opposite of ""long""]",Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
"short [opposite of ""tall""]",Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
sick,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
silver,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
six (6),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
sixteen (16),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
sixty (60),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
sixty-one (61),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
sixty-two (62),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
slow,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
small / little,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
soft,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
soil/earth [ground],Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
space (outer space),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
sport,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
stone,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
straight,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
strong,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
sugar,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
Sunday,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
sweat,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
tall,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
tea,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
technology,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
temperature,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
ten (10),Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
"ten thousand (10,000)",Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the (train) ticket,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the actor,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the adjective,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the adult,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the afternoon,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the air,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the airport,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the animal,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the apartment,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the apple,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the arm,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the army,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the artist,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the attack,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the author,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the baby,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the back [anatomy],Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the back [location],Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the bag,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the ball,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the banana,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the band [music],Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the bank,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the bar,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the bathroom,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the beach,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the beard,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the bed,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the bedroom,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the beef,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the beverage,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
