key,source
to lie down,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to lift,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to listen,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to lose,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
to love,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to marry,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
to melt,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to mix / to stir,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to open,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to pass by,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to pay,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to play,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to pray,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
to pull,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
to push,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to run,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to see,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
to sell,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to shake,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to shoot (a gun),Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to sign,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
to sing,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to sit,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to sleep,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
to smell,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to smile,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
to speak / to say,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to stand,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to stop,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to swim,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to taste,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to teach,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
to think,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
to throw,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
to touch,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
to turn,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to wake up,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to walk,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
to wash,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to watch,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to wear,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
to win,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
to work,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
to write,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
transportation,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
Tuesday,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
twelve (12),Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
twenty (20),Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
twenty-one (21),Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
twenty-two (22),Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
two (2),Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
ugly,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
up,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
war,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
warm,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
water,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
we,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
weak,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
wedding,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
Wednesday,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
weight,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
wet,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
white,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
wide,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
wine,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
wood,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
yellow,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
yes,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
"you [plural, y'all]",Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-D
you [singular],Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
young,Audio:<br>Google Cloud TTS<br>Voice: ar-XA-Standard-C
