key,source
technology,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
temperature,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
ten,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
ten thousand,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the actor,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the adjective,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the adult,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the afternoon,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the air,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the airport,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the animal,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the apartment,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the apple,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the arm,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the army,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the artist,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the attack,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the author,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the baby,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the back [anatomy],Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the back [location],Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the bag,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the ball,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the banana,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the band [music],Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the bank,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the bar,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the bathroom,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the beach,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the beard,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the bed,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the bedroom,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the beef,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the beverage,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the bicycle,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the bill [bank note],Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the bird,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the boat,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the body,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the bone,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the book,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the bottle,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the bottom,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the box,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the boy,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the brain,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the bread,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the bridge,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the brother,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the building,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the bus,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the cake,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the camera,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the camp,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the car,"Picture:<br><a href=""https://pixabay.com/photos/car-engine-wheels-vintage-car-7275386/"">https://pixabay.com/photos/car-engine-wheels-vintage-car-7275386/</a><br><br>Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A"
the card,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the cat,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the ceiling,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the cell phone,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the centimeter,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the chair,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
