key,source
nice,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
nine (9),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
nineteen (19),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
ninety (90),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
ninety-one (91),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
ninety-two (92),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
no,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
November,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
nuclear,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
October,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
oil,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
"old [opposite of ""new""]",Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
"old [opposite of ""young""]",Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
one (1),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
"one billion (1,000,000,000)",Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
one hundred (100),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
one hundred eleven (111),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
one hundred one (101),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
one hundred ten (110),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
"one hundred thousand (100,000)",Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
one hundred two (102),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
"one million (1,000,000)",Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
one thousand (1000),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
one thousand one (1001),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
orange,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
pain,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
peace,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
pink,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
plastic,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
poison,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
poor,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
prison,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
quiet,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
race [ethnicity],Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
race [sport],Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
red,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
relationship,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
religion,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
rice,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
rich,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
right,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
sad,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
salt,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
Saturday,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
science,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
second (2nd),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
September,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
seven (7),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
seventeen (17),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
seventy (70),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
seventy-one (71),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
seventy-two (72),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
sex [gender],Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
