key,source
loud,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
low,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
lunch,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
male,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
March,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
marriage,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
material,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
May,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
mean,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
medicine,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
metal,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
milk,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
Monday,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
money,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
murder,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
music,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
narrow,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
nature,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
new,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
nice,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
nine (9),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
nineteen (19),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
ninety (90),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
ninety-one (91),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
ninety-two (92),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
no,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
November,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
nuclear,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
October,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
oil,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
"old [opposite of ""new""]",Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
"old [opposite of ""young""]",Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
one (1),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
"one billion (1,000,000,000)",Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
one hundred (100),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
one hundred eleven (111),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
one hundred one (101),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
one hundred ten (110),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
"one hundred thousand (100,000)",Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
one hundred two (102),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
"one million (1,000,000)",Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
one thousand (1000),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
one thousand one (1001),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
orange,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
pain,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
peace,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
pink,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
plastic,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
poison,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
poor,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
prison,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
quiet,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
race [ethnicity],Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
race [sport],Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
red,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
relationship,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
religion,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
rice,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
rich,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
right,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
sad,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
salt,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
Saturday,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
science,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
second (2nd),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
September,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
seven (7),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
seventeen (17),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
seventy (70),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
seventy-one (71),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
seventy-two (72),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
sex [gender],Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
sex [the act],Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
shallow,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
she,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
"short [opposite of ""long""]",Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
"short [opposite of ""tall""]",Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
sick,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
silver,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
six (6),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
sixteen (16),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
sixty (60),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
sixty-one (61),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
sixty-two (62),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
slow,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
small / little,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
soft,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
soil/earth [ground],Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
space (outer space),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
sport,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
stone,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
straight,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
strong,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
sugar,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
Sunday,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
sweat,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
tall,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
tea,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
technology,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
temperature,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
ten (10),Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
"ten thousand (10,000)",Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the (train) ticket,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the actor,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the adjective,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the adult,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the afternoon,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the air,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the airport,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the animal,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the apartment,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the apple,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the arm,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the army,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the artist,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the attack,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the author,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the baby,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the back [anatomy],Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the back [location],Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the bag,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the ball,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the banana,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the band [music],Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the bank,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the bar,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the bathroom,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the beach,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the beard,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the bed,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the bedroom,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the beef,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the beverage,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the bicycle,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the bill [bank note],Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the bird,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the boat,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the body,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the bone,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the book,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the bottle,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the bottom,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the box,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the boy,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the brain,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the bread,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the bridge,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the brother,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the building,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the bus,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the cake,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the camera,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the camp,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the car,"Picture:<br><a href=""https://pixabay.com/photos/car-engine-wheels-vintage-car-7275386/"">https://pixabay.com/photos/car-engine-wheels-vintage-car-7275386/</a><br><br>Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A"
the card,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the cat,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the ceiling,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the cell phone,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the centimeter,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the chair,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the cheese,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the chicken,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the child,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the church,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the circle,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the city,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the clock,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the clothing,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the club,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the coat,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the color,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the computer,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the consonant,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the contract,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the corn,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the corner,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
"the country (USA, France, etc.)",Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the court,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the cow,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the crowd,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the cup,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the date,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the daughter,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the day,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the direction,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the doctor,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the dog,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the dollar,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the door,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the dot,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the dream,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the dress,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the drug,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the ear,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the east,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the edge,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the egg,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the election,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the engine,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the evening,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the eye,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the face,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the Fall,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the family,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the fan [appliance],Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the fan [person],Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the farm,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the father,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the finger,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the fire,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the fish,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the floor,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the flower,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the foot,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the foot [measurement],Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the forest,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the fork,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the friend,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the front,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the game,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the garden,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the gasoline,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the gift,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the girl,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the grandfather,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the grandmother,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the grass,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the ground,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the gun,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the hair,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the half,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the hand,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the hat,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the head,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the heart,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the heat,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the hill,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the hole,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the horse,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the hospital,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the hotel,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the hour,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the house,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the human,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the husband,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the ice,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the image,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the inch,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the injury,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the inside,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the instrument,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the island,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the job,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the key,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
the kilogram,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the king,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the kitchen,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-B
the knee,Audio:<br>Google Cloud TTS<br>Voice: mr-IN-Standard-A
