key,source
the job,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the key,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the kilogram,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the king,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the kitchen,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the knee,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the knife,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the lake,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the lamp,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the laptop,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the lawyer,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the leaf,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the leg,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the lemon,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the letter,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the library,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the light,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the lip,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the location,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the lock,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the magazine,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the man,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the manager,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the map,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the market,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the meter,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the minute,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the month,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the moon,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the morning,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the mother,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the mountain,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the mouse,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the mouth,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the movie,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the neck,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the needle,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the neighbor,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the network,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the newspaper,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the night,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the north,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the nose,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the note,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the noun,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the number,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the ocean,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the office,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the orange,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the outside,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the page,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the paint,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the pants,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the paper,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the parent,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the park,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the patient,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the pattern,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the pen,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the pencil,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the person,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the photograph,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the piece,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the pig,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the plane,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the plant,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the plate,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the player,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the pocket,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the police,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the pool,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the pork,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the pound,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the president,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the price,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the priest,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the program,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the queen,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the radio,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the rain,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the reporter,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the restaurant,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the ring,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the river,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the roof,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the room,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the root,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the sand,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the school,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the screen,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the sea,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the season,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the second,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the secretary,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the seed,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the ship,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the shirt,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the shoes,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the shoulder,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the side,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the sign,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the sister,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the skin,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the skirt,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the sky,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the snow,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the soap,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the soldier,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the son,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the song,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the sound,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the soup,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the south,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the spoon,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the Spring,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the square,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the stain,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the star,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the store/shop,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the street/road,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the student,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the suit,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the Summer,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the sun,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the T-shirt,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the table,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the teacher,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the team,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the tear,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the telephone,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the television,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the theater,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the time,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the tire,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the toe,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the tongue,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the tool,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the tooth,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the top,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the town,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the train,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the train station,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the tree,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the truck,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the university,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the valley,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the verb,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the victim,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the voice,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the vowel,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the waiter,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the wall,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the wave,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the week,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the west,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the wife,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the wind,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the window,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the wing,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the Winter,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the woman,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the world,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
the yard,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
the year,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
they,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
thick,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
thin,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
third (3rd),Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
thirteen (13),Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
thirty (30),Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
thirty-one (31),Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
thirty-two (32),Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
three (3),Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
Thursday,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
tight,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to beat,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to bend,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to break,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to build,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to burn,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to buy,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to call,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to carry,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to catch,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to clean,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to close,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to cook,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to count,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to cry,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to cut,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to dance,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to die,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to dig,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to draw,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to drink,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to drive,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to eat,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to explode,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to fall,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to feed,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to fight,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to find,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to fly,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to follow,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to go,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to grow,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to hang,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to hear,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to jump,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to kill,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to kiss,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to laugh,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to learn,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to lie down,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to lift,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to listen,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to lose,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to love,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to marry,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to melt,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to mix / to stir,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to open,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to pass by,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to pay,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to play,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to pray,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to pull,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to push,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to run,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to see,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to sell,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to shake,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to shoot (a gun),Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to sign,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to sing,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to sit,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to sleep,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to smell,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to smile,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to speak / to say,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to stand,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to stop,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to swim,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to taste,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to teach,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to think,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to throw,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to touch,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to turn,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to wake up,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to walk,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to wash,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to watch,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
to wear,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to win,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to work,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
to write,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
transportation,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
Tuesday,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
twelve (12),Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
twenty (20),Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
twenty-one (21),Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
twenty-two (22),Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
two (2),Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
ugly,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
up,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
war,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
warm,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
water,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
we,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
weak,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
wedding,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
Wednesday,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
weight,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
wet,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
white,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
wide,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
wine,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
wood,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
yellow,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
yes,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-A
"you [plural, y'all]",Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
you [singular],Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
young,Audio:<br>Google Cloud TTS<br>Voice: kn-IN-Standard-B
